user_id;latitude;longitude;date
f4fd323a327c;49.056531;-1.073627;2023-06-08 14:59:00
701da47fe0d5;48.75605;-0.641238;2023-06-08 14:31:20
6c7a1630ee2f;48.796968;-0.519542;2023-06-08 14:34:00
1ed0bb51e0fe;49.108059;-1.089747;2023-06-08 14:13:00
d5e97027191e;49.004793;-0.77525;2023-06-08 14:39:40
34cfb03de528;48.805926;-0.680476;2023-06-08 14:12:20
bcd61ef283d3;49.112243;-0.9084;2023-06-08 14:57:20
9b23ae412d49;48.863153;-0.798488;2023-06-08 14:28:40
cbe3f6177a4d;48.958908;-0.658684;2023-06-08 14:29:40
17d927b5aed1;48.777594;-1.081695;2023-06-08 14:49:40
ba5553a66f1e;49.112958;-0.999393;2023-06-08 14:18:20
91addd8310a7;49.115372;-1.04803;2023-06-08 14:26:40
a05c26258297;48.701715;-0.947371;2023-06-08 14:11:00
fe4170bb33b3;48.733444;-0.801496;2023-06-08 14:46:00
9b23ae412d49;49.14088;-0.482098;2023-06-08 14:21:20
e5cbd605b0d2;48.794988;-0.613713;2023-06-08 14:11:00
d913d23f6bbd;49.062575;-0.646611;2023-06-08 14:18:40
34cfb03de528;48.998987;-0.843278;2023-06-08 14:24:40
cb259c60a892;48.717059;-0.615704;2023-06-08 14:21:00
0b6a5d3b923c;49.093097;-0.403105;2023-06-08 14:18:20
a05c26258297;49.108634;-0.627437;2023-06-08 14:46:20
d048aeb76208;49.094678;-0.880358;2023-06-08 14:49:40
8eae67f969a7;48.724069;-1.060033;2023-06-08 14:47:20
3429048677dc;48.990868;-0.887294;2023-06-08 14:57:40
77780d676367;48.932988;-0.996092;2023-06-08 14:13:20
701da47fe0d5;48.843202;-0.802484;2023-06-08 14:21:20
04ce25f2a649;48.990316;-0.479725;2023-06-08 14:16:00
d974e5233941;49.146853;-0.546828;2023-06-08 14:25:00
d974e5233941;49.094431;-0.818197;2023-06-08 14:44:00
d37d644f68f4;48.847698;-0.79043;2023-06-08 14:59:20
1318c0e60c3c;49.143025;-0.607368;2023-06-08 14:11:00
c3e32ad2bc45;49.063829;-0.716952;2023-06-08 14:43:00
26b1a3b38291;49.157592;-0.839787;2023-06-08 14:29:40
02ef75b04ce3;49.191854;-0.983676;2023-06-08 14:12:20
57fd2f8aec65;49.175259;-0.765415;2023-06-08 14:15:00
49cd303fa472;49.096384;-1.050884;2023-06-08 14:21:00
67257c366a2b;48.763489;-0.843248;2023-06-08 14:31:20
217cb9b81d55;48.971297;-1.046309;2023-06-08 14:28:40
b8d29c14c5cc;48.888985;-0.692342;2023-06-08 14:27:20
93657c55b164;48.743327;-0.797631;2023-06-08 14:24:00
803689c9aad6;49.030877;-0.967537;2023-06-08 14:18:20
b0fb261c84fb;49.075152;-0.904288;2023-06-08 14:40:40
0b6a5d3b923c;48.891146;-0.555986;2023-06-08 14:11:20
b02d453f9e5d;48.915355;-0.854625;2023-06-08 14:13:20
9b835f409e2f;48.855407;-0.452776;2023-06-08 14:16:00
1d5e06e3c232;49.152795;-0.632449;2023-06-08 14:59:00
f0b602b3a887;48.864049;-0.626201;2023-06-08 14:13:00
142e390529bd;48.986602;-0.647287;2023-06-08 14:37:00
2fcb73a1aa89;48.940839;-0.387272;2023-06-08 14:27:00
b1e51585e326;48.966355;-0.900076;2023-06-08 14:35:20
5fa7231e4269;48.80272;-0.977654;2023-06-08 14:57:00
70c3c0e985ec;48.960253;-0.493334;2023-06-08 14:49:40
fb9951c0bbc3;48.890356;-0.756729;2023-06-08 14:51:20
694f84c1fb57;49.041566;-1.030696;2023-06-08 14:37:00
1baa0d947df2;49.088679;-0.747227;2023-06-08 14:13:20
41d29c80094b;48.946427;-0.431342;2023-06-08 14:36:40
bf61bfa3892d;49.008149;-0.532841;2023-06-08 14:19:00
5368f84aeb26;48.762197;-0.526582;2023-06-08 14:16:20
7da0d08165b6;48.844333;-0.446927;2023-06-08 14:26:40
c0220dc8dc02;49.000596;-0.927548;2023-06-08 14:51:20
078c36abe86e;48.937244;-0.588835;2023-06-08 14:41:00
ebd0dde43a0b;49.061659;-0.913408;2023-06-08 14:52:20
217cb9b81d55;48.826703;-0.97456;2023-06-08 14:18:40
70c614c7b570;49.092201;-1.052719;2023-06-08 14:42:40
532d9279ff1b;48.727879;-0.721413;2023-06-08 14:35:40
0319d1936dc2;48.980487;-0.921783;2023-06-08 14:17:00
1a7b494f82c9;49.106302;-0.8062;2023-06-08 14:21:00
30032268ba45;48.854228;-0.99646;2023-06-08 14:10:20
fd540412f3b2;48.999152;-0.377829;2023-06-08 14:37:00
ad83e7865825;48.904251;-0.87787;2023-06-08 14:26:20
a6207c6d76a1;48.896697;-0.564911;2023-06-08 14:29:20
ab2635b80377;48.771305;-0.903341;2023-06-08 14:21:20
a79371e27854;48.72498;-0.784819;2023-06-08 14:49:00
e05637b789df;49.183505;-0.5567;2023-06-08 14:22:20
baef9454e033;48.77471;-1.03049;2023-06-08 14:12:00
a9974f7f5cfe;49.062175;-0.383454;2023-06-08 14:11:00
38d80a4d65fb;49.121749;-0.52144;2023-06-08 14:38:20
308e60e6c33e;48.991093;-0.607416;2023-06-08 14:58:20
f8abf734b065;48.721935;-0.619493;2023-06-08 14:59:20
2229f69f0e18;48.999126;-0.905595;2023-06-08 14:32:40
2fb1a27d308d;48.963802;-0.733017;2023-06-08 14:49:20
5f66284df922;49.032508;-0.370808;2023-06-08 14:14:40
257750758f89;49.172779;-0.820012;2023-06-08 14:12:00
d74259106f7e;48.909916;-0.910989;2023-06-08 14:16:00
a1506367d063;48.991755;-0.90877;2023-06-08 14:20:20
16471fad6a7b;48.741308;-0.605751;2023-06-08 14:39:20
eced66a1e32a;48.747711;-0.646263;2023-06-08 14:16:20
31ebb0b83eb8;48.873642;-0.629703;2023-06-08 14:49:00
6fd735e7bcba;48.752006;-0.481294;2023-06-08 14:29:00
989f50642ec4;49.067152;-0.482941;2023-06-08 14:55:20
c467266fdd88;48.762961;-1.071124;2023-06-08 14:39:20
e456b81bd494;48.738083;-1.034831;2023-06-08 14:30:20
62e47b197e06;48.704069;-1.042225;2023-06-08 14:31:20
55e74d907795;49.119444;-0.555544;2023-06-08 14:26:20
f4fd323a327c;49.004826;-0.497339;2023-06-08 14:50:20
141109544780;48.95596;-0.447492;2023-06-08 14:20:00
1baa0d947df2;49.088681;-1.090732;2023-06-08 14:18:20
fe4170bb33b3;48.742501;-0.666481;2023-06-08 14:24:00
729c79b13297;49.123978;-0.824714;2023-06-08 14:46:00
18024b8cfffe;48.822906;-1.0622;2023-06-08 14:24:00
cbca4783795f;48.80156;-0.383345;2023-06-08 14:26:00
95a3519df514;48.710941;-0.920046;2023-06-08 14:14:00
68f25c136dc2;49.116195;-0.752012;2023-06-08 14:14:00
a40bc2f60dae;48.905484;-0.583674;2023-06-08 14:43:00
a76be4ace5a4;48.709104;-0.745637;2023-06-08 14:19:00
e50203fb0de7;48.776861;-0.784092;2023-06-08 14:42:40
833df8b0af51;48.959368;-0.989541;2023-06-08 14:55:40
2314a739c6ac;49.102097;-0.429114;2023-06-08 14:24:40
f31b7a53ecf4;49.019673;-0.77407;2023-06-08 14:58:20
585bfad0f579;48.934604;-0.982903;2023-06-08 14:15:40
ab2635b80377;48.923901;-0.414164;2023-06-08 14:55:00
a8bbfef49000;49.001318;-0.868684;2023-06-08 14:20:00
16471fad6a7b;48.813267;-0.889802;2023-06-08 14:31:00
d974e5233941;49.093056;-0.909555;2023-06-08 14:12:00
7d74c1ac175e;48.98491;-0.819929;2023-06-08 14:25:40
081bbb54daaa;48.86248;-0.914247;2023-06-08 14:44:40
3ed4b9e8e58d;49.051691;-0.591451;2023-06-08 14:55:00
09555404071a;48.738928;-0.477717;2023-06-08 14:58:00
cc66990a5c1a;48.704004;-0.813277;2023-06-08 14:52:40
5fab7ca06074;49.089558;-0.933883;2023-06-08 14:56:00
371c1e7c75c2;48.832091;-0.830032;2023-06-08 14:18:40
b96ae4504838;49.092909;-0.430692;2023-06-08 14:53:20
aa2fe6a1b46e;48.978276;-0.841907;2023-06-08 14:28:20
f8abf734b065;48.954598;-0.457913;2023-06-08 14:37:20
141109544780;48.963781;-0.602318;2023-06-08 14:54:00
c0bee7746b8a;48.899479;-0.643908;2023-06-08 14:13:40
ea5f6cbd8982;49.064287;-0.887824;2023-06-08 14:46:40
1fe71d84a544;48.742253;-0.779336;2023-06-08 14:49:00
1f8cd67d696d;48.90937;-1.031083;2023-06-08 14:32:20
9dd91bc33590;49.042874;-0.474739;2023-06-08 14:40:40
0539d8e1abe5;48.754513;-0.615795;2023-06-08 14:40:20
c3e32ad2bc45;49.146009;-0.827059;2023-06-08 14:40:00
c8ea8fe164db;49.006411;-0.993785;2023-06-08 14:13:40
68f25c136dc2;48.963332;-0.936671;2023-06-08 14:52:00
7d74c1ac175e;48.974598;-0.712455;2023-06-08 14:41:20
a606680c916b;49.090904;-0.991445;2023-06-08 14:49:40
e2d8c0892c1f;48.940207;-0.88003;2023-06-08 14:45:20
0f17c3167757;48.927605;-0.60558;2023-06-08 14:53:40
8bcf37b41e6c;48.866544;-0.975703;2023-06-08 14:37:00
551cadc818da;49.16978;-0.95946;2023-06-08 14:35:20
24c508010e3a;48.873092;-1.081849;2023-06-08 14:18:00
4588661e585f;48.986881;-1.026694;2023-06-08 14:41:40
a593b3788ca0;48.793063;-0.791419;2023-06-08 14:46:20
e46c8454f82d;49.045398;-0.587603;2023-06-08 14:47:20
daa431a2c524;48.707442;-0.761318;2023-06-08 14:30:00
67257c366a2b;48.869913;-0.694932;2023-06-08 14:24:20
0ad8485db2b4;49.170974;-0.785878;2023-06-08 14:57:20
eed171b5c010;48.875849;-0.859056;2023-06-08 14:57:40
836f1ce05cf5;48.700342;-0.933391;2023-06-08 14:37:40
dc701d0e153c;49.174679;-0.528076;2023-06-08 14:15:40
c143ca22b8be;48.710709;-0.926903;2023-06-08 14:37:20
488797be1475;49.051937;-0.574064;2023-06-08 14:41:40
82906bc6ae06;49.109384;-0.371349;2023-06-08 14:41:20
1c346317b51b;49.183343;-1.009402;2023-06-08 14:50:00
cc66990a5c1a;49.078266;-0.977198;2023-06-08 14:42:00
5e1c476b4fa8;48.766984;-0.982917;2023-06-08 14:57:40
a0aff4d41c72;48.853408;-0.809384;2023-06-08 14:37:00
55ee96a09e60;49.122072;-0.454794;2023-06-08 14:54:00
eeea6a51c377;49.195195;-0.963941;2023-06-08 14:39:20
b67c38f213eb;49.11928;-0.530861;2023-06-08 14:20:00
5e1c476b4fa8;48.744905;-0.373563;2023-06-08 14:27:20
4e7300c381ea;49.10044;-0.973958;2023-06-08 14:49:20
2129d8337358;49.064626;-0.52607;2023-06-08 14:38:20
52d6784cc0ae;49.188638;-0.758121;2023-06-08 14:39:00
af8a3cf8e1b9;48.73259;-0.491332;2023-06-08 14:48:40
f8abf734b065;49.069581;-0.671911;2023-06-08 14:54:40
00bacc8b09c3;49.133867;-0.745346;2023-06-08 14:30:40
aaa6449de669;48.86241;-0.869938;2023-06-08 14:36:40
a0c20f85ae48;48.912405;-0.759565;2023-06-08 14:37:20
ad83e7865825;49.035999;-0.552693;2023-06-08 14:50:40
8a2c33caba0a;48.7082;-0.387658;2023-06-08 14:39:00
c1744ae861bf;48.990701;-0.952125;2023-06-08 14:54:00
5339772a618d;49.012392;-0.60606;2023-06-08 14:45:40
48208111b3f6;49.014006;-0.86825;2023-06-08 14:30:20
796afb9683a6;49.132745;-0.737271;2023-06-08 14:10:20
77780d676367;48.793973;-1.048804;2023-06-08 14:55:20
3588a57bf4eb;49.102871;-0.915207;2023-06-08 14:51:20
d584ddf86016;48.880819;-0.802538;2023-06-08 14:29:40
c7f95637f38d;49.149661;-0.955759;2023-06-08 14:56:20
61c9c2a73bb2;49.111636;-0.857138;2023-06-08 14:10:00
912db6d7dcb5;49.007652;-0.473219;2023-06-08 14:49:40
e2d8c0892c1f;48.757932;-0.63541;2023-06-08 14:31:40
cc66990a5c1a;48.733857;-0.454895;2023-06-08 14:11:20
94fd3ad1058c;49.069162;-0.372083;2023-06-08 14:49:00
1897c61cee2b;49.127836;-0.811484;2023-06-08 14:40:00
0af0f322b9ae;48.940231;-0.80455;2023-06-08 14:37:40
092426e1d0b5;49.185244;-0.623598;2023-06-08 14:36:40
a6997cb5e2f5;49.087454;-1.005915;2023-06-08 14:58:40
7db3f0fe6d35;48.842756;-0.955733;2023-06-08 14:18:00
8dd8b773c6f1;48.997579;-0.460024;2023-06-08 14:23:20
fd155e34f158;48.739113;-0.439572;2023-06-08 14:18:20
aca90e151891;48.831467;-0.94252;2023-06-08 14:36:00
6eed921d5852;49.141165;-0.837369;2023-06-08 14:59:00
68f25c136dc2;48.936212;-1.052377;2023-06-08 14:41:20
217cb9b81d55;48.967217;-0.664219;2023-06-08 14:52:20
bdefa69b964b;49.129444;-0.461587;2023-06-08 14:53:20
18024b8cfffe;49.145531;-0.60844;2023-06-08 14:11:00
a49922608abe;49.025097;-0.439595;2023-06-08 14:45:40
994dc62aa173;48.919345;-0.531584;2023-06-08 14:33:20
1ec848876fa3;49.045186;-0.892838;2023-06-08 14:21:00
b344506509ea;48.990385;-0.991395;2023-06-08 14:51:40
4588661e585f;49.138844;-0.947741;2023-06-08 14:28:00
49cd303fa472;49.194368;-0.744839;2023-06-08 14:34:00
aaa6449de669;48.850876;-0.970311;2023-06-08 14:26:00
1baa0d947df2;48.762984;-0.475787;2023-06-08 14:21:00
34cfb03de528;48.968103;-1.082515;2023-06-08 14:52:40
3b3db5962613;48.807191;-0.941249;2023-06-08 14:34:20
ba5553a66f1e;49.007737;-0.594138;2023-06-08 14:50:20
8eae67f969a7;48.700462;-1.007247;2023-06-08 14:33:00
de29a10031b9;48.804047;-1.034906;2023-06-08 14:25:20
e8903bc90b45;48.859571;-0.768939;2023-06-08 14:23:40
5339772a618d;49.149869;-0.710823;2023-06-08 14:28:20
95c4371747d4;48.790868;-0.730079;2023-06-08 14:51:20
1e77c48698f6;48.768705;-0.685061;2023-06-08 14:57:00
e8176587940d;48.947913;-0.53936;2023-06-08 14:11:40
31309e3eb055;48.727983;-0.479805;2023-06-08 14:21:20
8b7c15905ae7;48.80969;-1.099678;2023-06-08 14:24:00
20f402921b29;48.757817;-0.413873;2023-06-08 14:47:20
e6a4d0b1b390;49.166482;-0.525271;2023-06-08 14:52:40
be44c4950283;48.993592;-0.948468;2023-06-08 14:49:20
64910e55c893;49.123423;-0.788184;2023-06-08 14:40:40
a4a8dc16e6db;49.150986;-0.37203;2023-06-08 14:16:00
55bda9e4c7d2;48.99597;-0.558564;2023-06-08 14:21:20
558831dbfe95;48.712815;-0.590836;2023-06-08 14:49:40
e66cbc70083d;48.776339;-0.846347;2023-06-08 14:11:00
29a53034ad99;48.719769;-0.901297;2023-06-08 14:34:40
90613fba343b;48.817903;-0.651107;2023-06-08 14:41:40
d048aeb76208;48.916313;-0.803673;2023-06-08 14:18:00
6f1553a1336c;49.098067;-0.98932;2023-06-08 14:48:20
a8bbfef49000;48.968389;-0.84867;2023-06-08 14:17:40
a05c26258297;48.767794;-1.004351;2023-06-08 14:33:40
a76aa7e00f0b;48.905021;-1.000324;2023-06-08 14:37:40
f8abf734b065;48.95358;-0.891795;2023-06-08 14:26:00
3bde2d0f3a87;48.990269;-1.01189;2023-06-08 14:22:20
b579c712a788;49.079799;-0.826267;2023-06-08 14:21:20
68320106f5c8;48.932213;-0.517087;2023-06-08 14:16:40
6eed921d5852;48.778458;-0.870216;2023-06-08 14:33:20
727a22780493;48.851007;-0.956084;2023-06-08 14:12:00
a1a60da141b6;48.757788;-0.550133;2023-06-08 14:46:40
9f62101ad31a;48.86066;-0.595561;2023-06-08 14:38:20
6a4323b8b9ba;48.869044;-1.041009;2023-06-08 14:36:00
638f2b773900;49.073752;-0.55458;2023-06-08 14:38:00
35eb0209fb7a;48.732921;-1.083356;2023-06-08 14:38:20
e46c8454f82d;48.987887;-1.065427;2023-06-08 14:26:40
aca90e151891;48.812159;-1.034802;2023-06-08 14:20:40
a18956a012d3;48.933305;-1.09402;2023-06-08 14:16:40
20f402921b29;48.706937;-0.68593;2023-06-08 14:24:40
587c03dec666;48.968316;-0.492788;2023-06-08 14:42:40
58fbbddf89d0;49.109868;-0.576073;2023-06-08 14:37:00
1a79fcf6cd15;48.980051;-0.650578;2023-06-08 14:34:00
b501d0d27068;49.007493;-0.978452;2023-06-08 14:31:00
730f0bdb46cd;48.788656;-0.955914;2023-06-08 14:14:40
257750758f89;49.020339;-0.946849;2023-06-08 14:14:20
67e8a428a5bf;49.047648;-0.443736;2023-06-08 14:30:20
e2046067a7e2;48.707995;-0.781794;2023-06-08 14:46:20
55c36df40a68;49.121601;-0.426397;2023-06-08 14:16:20
df2d2dff9da4;48.77278;-0.411533;2023-06-08 14:10:00
d20fa8e94107;48.78719;-0.978922;2023-06-08 14:37:00
09c2f10742f7;48.734404;-0.871091;2023-06-08 14:22:00
af8a3cf8e1b9;48.777764;-1.088947;2023-06-08 14:52:00
00bacc8b09c3;49.060348;-0.614212;2023-06-08 14:24:20
0ee439fcfce3;49.155685;-0.426479;2023-06-08 14:45:20
8dd8b773c6f1;48.795792;-0.620993;2023-06-08 14:14:40
